shopify_id,handle,title,vendor,current_type,suggested_type,confidence,validation_status,reasoning,alternative_types,tags,collections
gid://shopify/Product/10111693979940,eureka-d-feed-bin-with-brackets,Eureka D Feed Bin With Brackets,Shire Saddleworld,(No Product Type),Feed Bins,90,claude-validated,"OpenAI override (higher confidence): The product title 'Eureka D Feed Bin With Brackets' clearly indicates that it is a feed bin, which is used for storing animal feed. The presence of 'Feed Bin' in the title suggests a strong match to the product type 'Feed Bins'.. Claude suggested: Dog Accessories",Dog Accessories,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10111694045476,balma-women-bodywarmer,Balma Women Bodywarmer,Shire Saddleworld,(No Product Type),Clothing - Ladies Clothing,95,claude-validated,"Dual AI validation - OpenAI (85%) + Claude (95%) agree: The product 'Balma Women Bodywarmer' is clearly a women's clothing item. A bodywarmer is a sleeveless jacket/vest designed for warmth. The 'Women' descriptor explicitly indicates it's for ladies. 'Clothing - Ladies Clothing' is the most appropriate classification from the valid types list. Alternative options like 'CLOTHING: Clothing Ladies' or 'CLOTHING: Casual Clothing Ladies' could also work, but the original classification is accurate and follows the naming convention used. High confidence due to clear product description.",,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10111694111012,priska-women-waterproof-jacket,Priska Women waterproof Jacket,Shire Saddleworld,(No Product Type),CLOTHING: Casual Clothing Ladies,90,claude-validated,"OpenAI override (higher confidence): The title specifies 'Women waterproof Jacket', which falls under casual clothing for ladies. The vendor and collections do not suggest a more specific equestrian or pet-related category.. Claude suggested: CLOTHING: Oilskins",CLOTHING: Oilskins,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10111694143780,eureka-childs-leather-clogs,Eureka - Childs Leather Clogs,Shire Saddleworld,(No Product Type),Boots,90,claude-validated,"Claude override (higher confidence): While clogs are footwear and the item is for children, the classification 'CLOTHING: Casual Clothing Childs' is not the most accurate. The valid product types include 'Boots' as a standalone category, which is more appropriate for footwear items. Clogs are a type of shoe/boot, and the product list shows 'Boots' is used for footwear items (alongside 'Ankle Boots', 'Bell Boots', etc.). The 'CLOTHING: Casual Clothing Childs' category appears to be for garments rather than footwear, especially since there's a separate 'CLOTHING: Socks' category indicating footwear-related items have their own classifications. The 'Boots' category is the most appropriate match for children's leather clogs.. OpenAI suggested: CLOTHING: Casual Clothing Childs",CLOTHING: Casual Clothing Childs,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10111694209316,platinum-series-oxbows-leather-on-tread,Platinum Series Oxbows – Leather on tread,Shire Saddleworld,(No Product Type),Stirrup Leathers,85,claude-validated,"OpenAI override (higher confidence): The title 'Platinum Series Oxbows – Leather on tread' suggests a product related to stirrups, specifically focusing on the leather component. 'Oxbows' is a term sometimes used for stirrups, and 'Leather on tread' implies a leather component associated with stirrups.. Claude suggested: Boots - Boot Accessories",Boots - Boot Accessories,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10111694242084,nickel-plate-2-bar-stirrups-12cm,Nickel Plate 2 Bar Stirrups - 12cm,Shire Saddleworld,(No Product Type),Stirrups,90,claude-validated,"OpenAI override (higher confidence): The title explicitly mentions 'Stirrups', which directly matches the product type 'Stirrups'. The size '12cm' suggests a specific product dimension typical for stirrups.. Claude suggested: Bridle Accessories",Bridle Accessories,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10111694307620,prolite-short-girth-narrow-gauge,Prolite Short Girth Narrow Gauge,Shire Saddleworld,(No Product Type),Girths,90,claude-validated,"OpenAI override (higher confidence): The product title 'Prolite Short Girth Narrow Gauge' clearly indicates that this is a type of girth, which is used in equestrian settings to secure the saddle on a horse. The term 'girth' is specific and matches the product type 'Girths'.. Claude suggested: Accessories - Luggage",Accessories - Luggage,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10111694340388,jurox-promectin-plus-allwormer-paste-for-horses-32-4g,Jurox Promectin PLUS Allwormer Paste for Horses - 32.4g,Shire Saddleworld,(No Product Type),Horse Wormers,90,claude-validated,"OpenAI override (higher confidence): The product title 'Jurox Promectin PLUS Allwormer Paste for Horses' clearly indicates that this is a wormer paste specifically for horses. The term 'Allwormer' suggests it is used for deworming, which aligns with the product type 'Horse Wormers'.. Claude suggested: Dog Potions & Lotions",Dog Potions & Lotions,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10117387190564,bvertigo-kayla-show-shirt-vdb,BVertigo Kayla Show Shirt VDB,Shire Saddleworld,(No Product Type),Clothing - Ladies Clothing,90,claude-validated,"Claude override (higher confidence): While the previous classification correctly identifies this as ladies' clothing (a show shirt for female riders), the exact type string 'CLOTHING: Clothing Ladies' does not appear in the valid product types list. The closest valid match is 'Clothing - Ladies Clothing' which uses a hyphen instead of a colon and slightly different word order. The product is clearly a ladies' show shirt from the BVertigo brand sold by an equestrian retailer, so the category is correct but needs to match the valid type format exactly.. OpenAI suggested: CLOTHING: Clothing Ladies",CLOTHING: Clothing Ladies,,on-sale; globo_basis_collection; shire-saddleworld
gid://shopify/Product/10117398757668,ariat-sunstopper-2-0-black,Ariat Sunstopper 2.0 Black,Shire Saddleworld,(No Product Type),CLOTHING: Casual Clothing Ladies,90,claude-validated,"Claude override (higher confidence): While 'Clothing - Ladies Clothing' is a reasonable classification, the valid product types list includes more specific categories that better match this product. The Ariat Sunstopper 2.0 is a sun protection garment (likely a long-sleeve shirt or base layer) which falls under casual/everyday wear rather than competition or riding-specific apparel. The valid types include 'CLOTHING: Casual Clothing Ladies' which is more appropriate than the generic 'Clothing - Ladies Clothing'. The CLOTHING: prefix categories appear to be the standardized format for this vendor's classification system, and 'Casual Clothing Ladies' better captures that this is a casual sun-protective garment rather than technical riding wear like breeches or competition jackets.. OpenAI suggested: Clothing - Ladies Clothing",Clothing - Ladies Clothing,,on-sale; globo_basis_collection; shire-saddleworld
gid://shopify/Product/10117398790436,ariat-sunstopper-2-0-navy,Ariat Sunstopper 2.0 Navy,Shire Saddleworld,(No Product Type),CLOTHING: Clothing Ladies,90,claude-validated,"Claude override (higher confidence): While the previous classification correctly identified this as ladies clothing (Ariat Sunstopper 2.0 is indeed a women's sun protection shirt), the type 'Clothing - Ladies Clothing' does not match the exact format in the valid product types list. The correct type should be 'CLOTHING: Clothing Ladies' which follows the standardized naming convention used in this system. The product is clearly a ladies' clothing item from Ariat's Sunstopper line, but must use the proper type format.. OpenAI suggested: Clothing - Ladies Clothing",Clothing - Ladies Clothing,,on-sale; globo_basis_collection; shire-saddleworld
gid://shopify/Product/10128141812004,horze-addison-womens-fleece-headband,Horze Addison Women's Fleece Headband,Shire Saddleworld,(No Product Type),Clothing Accessories,90,claude-validated,"Claude override (higher confidence): While the previous classification reasoning is understandable, a headband is distinctly different from a beanie. A beanie is a head-covering cap that encloses the head, while a headband is an accessory that wraps around the head/forehead without covering it. The product is explicitly titled as a 'Headband' and should be classified as 'Clothing Accessories' which is the most appropriate category from the valid types list for this type of accessory item. Alternative valid options could include 'Clothing - Clothing Accessories' or 'CLOTHING: Hats & Caps', but 'Clothing Accessories' is the most direct and accurate classification.. OpenAI suggested: Beanie",Beanie,,on-sale; globo_basis_collection; shire-saddleworld
gid://shopify/Product/10128143941924,horze-romy-cap,Horze Romy Cap,Shire Saddleworld,(No Product Type),Cap,95,claude-validated,"Dual AI validation - OpenAI (90%) + Claude (95%) agree: The product title 'Horze Romy Cap' explicitly contains the word 'Cap', which directly matches the valid product type 'Cap' in the list. Horze is a known equestrian brand, and caps are common riding apparel accessories. The classification is straightforward and correct. There are also related types like 'Caps' and 'CLOTHING: Hats & Caps' in the valid list, but 'Cap' (singular) is the most precise match and is present in the valid types list.",,,on-sale; globo_basis_collection; shire-saddleworld
gid://shopify/Product/10131076317476,ariat-uni-tri-factor-cap-relic,Ariat Uni Tri Factor Cap Relic,Shire Saddleworld,(No Product Type),Cap,95,claude-validated,"Dual AI validation - OpenAI (90%) + Claude (95%) agree: The product title 'Ariat Uni Tri Factor Cap Relic' explicitly contains the word 'Cap', which directly matches the valid product type 'Cap'. The vendor Shire Saddleworld is an equestrian retailer, and Ariat is a well-known equestrian apparel brand that manufactures caps and hats. The classification is accurate and appropriate. While 'CLOTHING: Hats & Caps' or 'Caps' are also valid alternatives in the list, 'Cap' is the most direct and specific match.",,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10131076350244,gift-card-3,Gift Card,Shire Saddleworld,(No Product Type),Gift Cards,90,claude-validated,"OpenAI override (higher confidence): The title 'Gift Card' directly indicates the product is a gift card, which is a common product type for retail stores. Although 'Gift Cards' is not explicitly listed in the provided product types, it is a standard retail item.. Claude suggested: Accessories - Luggage",Accessories - Luggage,,globo_basis_collection; shire-saddleworld
