product_id,handle,title,vendor,product_type,bullet_1,bullet_2,bullet_3,confidence_score,generated_date,needs_review,reasoning
gid://shopify/Product/7991485333796,pelham-rounding-leather-pair-aintree,Pelham Rounding Leather Pair Aintree,Ascot Saddlery,HORSE: Bits,Available in black or brown to match your tack perfectly.,Easily attaches to curb and snaffle rings for simplified control.,Reduces pelham curb action for a gentler riding experience.,90,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific features of the product, such as color options and functionality, which are key differentiators. The reduced curb action is a unique benefit that appeals to riders seeking gentler control."
gid://shopify/Product/7991485595940,penetrene-500ml,Linament Penetrene 500ml,Ascot Saddlery,STABLE: First Aid & Dressings,Contains natural oils to reduce inflammation and pain.,Versatile use: apply undiluted or as a leg wash.,Ideal for cooling horses post-competition or exercise.,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the specific features of the product, such as the use of natural oils, its versatile application methods, and its effectiveness in cooling horses after physical activity. These details are directly extracted from the product description, providing clear and specific benefits that differentiate this liniment from others."
gid://shopify/Product/7991486808356,pestene-powder-inca-500gm,Pestene Powder Inca 500gm,Ascot Saddlery,STABLE: First Aid & Dressings,Contains 50 g/kg sulfur and 10 g/kg rotenone for effective pest control,1-day withholding period for poultry meat ensures quick return to consumption,"500g size for ample coverage of animals, bedding, and environment",95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the specific chemical composition, the short withholding period for poultry, and the practical size of the product, which are key differentiators and benefits for potential buyers."
gid://shopify/Product/7991487136036,pet-loo-skip-to-my-loo-single,Pet Loo Skip To My Loo Single,Ascot Saddlery,Dog Accessories,Unique aroma mimics animal urine for effective potty training.,"Eco-friendly and safe for pets, humans, and the environment.",Convenient 125ml bottle with easy-to-use liquid applicator.,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific features such as the unique aroma, eco-friendliness, and the convenient packaging size, which are key differentiators for this product."
gid://shopify/Product/7991487365412,pet-loo-pee-pod-7pack,Pet Loo Pee Pod 7pack,Ascot Saddlery,Dog Accessories,"Holds up to 2 litres of liquid waste, preventing spills.","Wee Sponge powder solidifies urine, trapping odours instantly.",Includes 142 ml Wee Sponge bottle and measuring scoop.,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific features of the Pee Pod, such as its liquid capacity, odour control technology, and included accessories, which are key differentiators for potential buyers."
gid://shopify/Product/7991487725860,pet-loo-wee-care-475ml,Pet Loo Wee Care 475ml-,Ascot Saddlery,Dog Accessories,"Natural enzyme formula eliminates odours, ensuring a fresh environment.","Effective on Pet Loo® and synthetic grass, versatile for indoor/outdoor use.","Leaves no residue or bacteria, promoting a hygienic pet area.",95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the specific features of the Wee Care cleaner, such as its natural enzyme formula, versatility, and cleanliness benefits, which are unique selling points that differentiate it from generic cleaners."
gid://shopify/Product/7991487824164,pet-loo-the-grass-only,Pet Loo The Grass Only,Ascot Saddlery,Dog Accessories,Special fabric with drainage holes for efficient urine flow,"Feels like real grass, appealing and comfortable for dogs",Fits Pet Loo® Large (83x83 cm) and Medium (63 cm) models,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific features of the synthetic grass pad, such as its drainage capabilities, realistic texture, and compatibility with specific Pet Loo® models. These details are directly extracted from the product description and provide concrete information that differentiates the product."
gid://shopify/Product/7991488184612,pet-loo-the,Pet Loo The,Ascot Saddlery,Cat Litter & Accessories,"Synthetic grass top layer mimics real grass, appealing to pets.","Reinforced base supports weight, ensuring stability for pets.",Removable waste container simplifies clean-up and maintenance.,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight specific features such as the synthetic grass, reinforced base, and removable waste container, which are unique to the product and provide clear benefits."
gid://shopify/Product/7991490773284,peter-williams-gel-seat-pull-on-jodhpurs-navy-childs,Jodhpurs Peter Williams Gel Seat Pull On Navy Childs,Ascot Saddlery,CLOTHING: Jodhpurs & Breeches Childs,Gel seat with criss-cross pattern ensures grip without stickiness.,95% cotton and 5% Lycra blend for comfort and flexibility.,Available in sizes 4-14; size 2 by special order.,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the unique gel seat design, the specific material blend, and the range of available sizes, which are key differentiators for this product."
gid://shopify/Product/7991490904356,peter-williams-gel-seat-pull-on-jodhpurs-beige-childs,Jodhpurs Peter Williams Gel Seat Pull On Beige Childs,Ascot Saddlery,CLOTHING: Jodhpurs & Breeches Childs,Gel seat with criss-cross pattern ensures grip without overheating.,95% cotton and 5% Lycra blend for comfort and flexibility.,Pull-on design makes dressing easy for children.,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the unique gel seat design, material composition, and child-friendly pull-on feature, which are specific and measurable aspects highlighted in the product description."
gid://shopify/Product/7991491068196,peter-williams-gel-seat-pull-on-jodhpurs-phone-pocket-navy-ladies,Jodhpurs Peter Williams Gel Seat Pull On Navy Ladies,Ascot Saddlery,CLOTHING: Jodhpurs & Breeches Ladies,Gel seat with crisscross pattern offers grip without excess heat.,"95% Cotton, 5% Lycra blend ensures superior comfort and fit.","Available in sizes 8-16, with larger sizes by special order.",95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the gel seat's unique design, the specific fabric composition, and the available sizing options, all of which are specific features mentioned in the product description."
gid://shopify/Product/7991497523492,peters-dried-meal-worms-for-poultry-birds-100gm,Peters Dried Meal Worms For Poultry & Birds 100gm,Ascot Saddlery,Poultry,47% Crude Protein: Boosts muscle growth and energy for birds.,25% Crude Fat: Provides essential energy for active poultry.,Versatile Feeding: Suitable for feeders or ground sprinkling.,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the specific nutritional content and feeding versatility, which are key differentiators for this product."
gid://shopify/Product/7991498506532,peters-treat-fruit-crunch-bar-100gm,Peters Treat Fruit Crunch Bar 100gm,Ascot Saddlery,Small Animal,"Made with renewable forest timber core, safe for chewing.","Contains dried banana chips, sultanas, and tropical fruits.",Encourages activity by hanging on the hutch for nibbling.,95,2026-01-30T11:09:29.009Z,false,"The bullet points highlight the specific materials, ingredients, and benefits of the product, such as the renewable timber core, the inclusion of tropical fruits, and the design that promotes pet activity. These are unique features that differentiate the product from others."
gid://shopify/Product/7991498670372,peters-treat-twiggies-150gm,Peters Treat Twiggies 150gm,Ascot Saddlery,Small Animal,"Three flavours: carrot, red beet, lucerne for taste variety","Contains 28% lucerne, 10% carrot, 10% red beet for nutrition","Min 8% protein, 4.5% fat to support small animal health",95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the specific flavours, nutritional content, and health benefits that distinguish Peters Treat Twiggies. These details are extracted directly from the product description, providing concrete and measurable features that appeal to pet owners looking for variety and nutrition in their pets' diets."
gid://shopify/Product/7991499489572,pill-pop-r-vca,Pill Pop R Vca,Ascot Saddlery,Dog Accessories,Soft tip applicator prevents trauma to pet's throat tissue.,"Easy-to-use plunger ensures quick, stress-free medication.",Compact design fits comfortably in hand for precise control.,95,2026-01-30T11:09:29.009Z,false,"The product description highlights the soft tip, ease of use, and design for effective medication delivery, which are specific features relevant to potential buyers."
gid://shopify/Product/7991500112164,placemat-tapestry-1-spoil-cat,Placemat Tapestry 1 Spoil Cat,Ascot Saddlery,Cat Accessories,33 x 48 cm size fits standard cat bowls perfectly,Coordinates with Petrageous bowls and feeders,Durable tapestry material for long-lasting use,95,2026-01-30T11:09:29.009Z,false,"The bullet points focus on the specific dimensions, compatibility with other products, and material durability, which are concrete features that differentiate this placemat from others."
