product_id,handle,title,vendor,product_type,bullet_1,bullet_2,bullet_3,confidence_score,generated_date,needs_review,reasoning
gid://shopify/Product/6952537882705,animo-icap-mens-competition-jacket,Animo ICAP Mens Competition Jacket,Dapple EQ,Competition Jacket,"Lightweight, breathable fabric ensures comfort during long competitions","Available in size 42, perfect for boys transitioning from kids' range",Elegant navy design with practical front pockets for easy access,90,2026-01-23T05:56:51.052Z,false,"The bullets highlight the specific features of the jacket's material, size availability, and design, which are key differentiators for potential buyers. These details are extracted directly from the product description, focusing on the jacket's comfort, suitability for younger riders, and practical elegance."
gid://shopify/Product/6952538013777,animo-lawel-ladies-competition-jacket,Animo Women's LAWEL Competition Jacket,Dapple EQ,Competition Jacket,Evo fabric offers water repellency and high stretch for comfort,Stylish grey collar detail and wave pocket design for a flattering look,Machine washable at 30°C for easy maintenance,95,2026-01-23T05:56:51.052Z,false,"The bullets highlight the specific features such as the Evo fabric's water repellency and stretch, the unique design elements like the grey collar and wave pocket, and the practical aspect of being machine washable. These details are specific and differentiate the jacket from others."
gid://shopify/Product/6952538603601,animo-lorea-compition-jacket,Animo Lorea Compition Jacket,Dapple EQ,Competition Jacket,Italian craftsmanship with crystal-embellished collar for a stunning look,"Available in Amaranto, Black, Blu Navy, and Mercurio for versatile styling","Exclusively available in Australia, sizes 36-46 for a perfect fit",95,2026-01-23T05:56:51.052Z,false,"The bullets focus on the unique Italian craftsmanship, the eye-catching crystal details, the variety of colours, and the exclusive availability in Australia, which are key differentiators for this high-end competition jacket."
gid://shopify/Product/6952538800209,animo-marvin-boys-jean-breeches,Animo MARVIN Boys Jean Breeches,Dapple EQ,Jeans,Stretch fabric ensures comfort for all-day riding,Stylish design transitions seamlessly from stable to street,"Specifically tailored for boys, offering a perfect fit",85,2026-01-23T05:56:51.052Z,false,"The bullets highlight the key features: stretch for comfort, style for versatility, and tailored fit for boys, which are specific and relevant to the product's description."
gid://shopify/Product/6952538832977,animo-lud-ladies-competition-jacket,Animo Ladies LUD Competition Jacket,Dapple EQ,Competition Jacket,Customisable collar and buttons for a personalised touch,"Available in five elegant colours, including Amaranto and Bluette",Machine washable for easy maintenance and care,95,2026-01-23T05:56:51.052Z,false,"The chosen bullets highlight the jacket's customisation options, colour variety, and ease of care, which are specific features that differentiate it from other competition jackets."
gid://shopify/Product/6952538898513,animo-nabbra-ladies-breeches-white-only,Animo NABBRA Women's Breeches In White Only,Dapple EQ,Breeches,AGS knee grip for enhanced stability in the saddle,Stain-resistant and water-repellent for easy maintenance,Anatomical seat design to prevent chafing during rides,95,2026-01-23T05:56:51.052Z,false,"These bullets highlight the specific features that make the breeches stand out: AGS knee grip for performance, stain resistance for maintenance, and anatomical seat for comfort. These details are unique to the product and address key concerns for equestrian apparel."
gid://shopify/Product/6952538964049,animo-lud-ladies-competition-jacket-with-swarovski,Animo Lud Women's Competition Jacket Embellished With Swarovski,Dapple EQ,jacket,Swarovski buttons and logo add elegant sparkle to your competition attire,"Tailored fit enhances silhouette for a sleek, professional look",Zip pockets provide secure storage for essentials during events,90,2026-01-23T05:56:51.052Z,false,"The bullets focus on the unique Swarovski embellishments, the tailored fit, and functional zip pockets, which are key differentiators for this high-end competition jacket. These features are specific and highlight the jacket's elegance and practicality."
gid://shopify/Product/6952539226193,animo-nasde-ladies-high-waisted-jeans,Women's Horse Riding Breeches: Animo Nasde Ladies High Waisted Jeans,Dapple EQ,Jeans,High-waisted design offers superior comfort and support during rides,Stylish bling detailing on the back for a fashionable look,Knee grip feature enhances stability and control while riding,95,2026-01-23T05:56:51.052Z,false,"The bullets highlight the high-waisted design for comfort, the unique bling detail for style, and the knee grip for functionality, which are specific features mentioned in the description."
gid://shopify/Product/6952539291729,animo-namille-breeches,Animo NAMILLE Women's Breeches,Dapple EQ,Breeches,High-waisted design for enhanced support and flattering fit,"Available in classic white, ideal for competition settings",Sizes 36-46 ensure a perfect fit for a wide range of riders,90,2026-01-23T05:56:51.052Z,false,"The bullets highlight the high-waisted design for support, the classic white colour for competitions, and the size range for inclusivity, all of which are specific and differentiating features of the product."
gid://shopify/Product/6952539357265,animo-natec-full-seat-high-waist-ladies-breeches,Animo NATEC High Waist Full Seat Women's Horse Riding Breeches,Dapple EQ,Breeches,Extreme grip full seat for enhanced stability in the saddle,Stain-resistant and water-repellent fabric for easy maintenance,High-waisted design offers superior comfort and style,95,2026-01-23T05:56:51.052Z,false,"The bullets highlight unique features like the extreme grip and stain resistance, which set these breeches apart. The high-waisted design is also a specific feature, providing added style and comfort. These details are extracted directly from the product description, ensuring accuracy and relevance."
gid://shopify/Product/6952540143697,animo-nebria-ladies-breeches,Women's Equestrian Riding Breeches: Animo Nebria,Dapple EQ,Breeches,Double-lined fabric prevents rubbing for all-day comfort,"Available in three stylish colours: White, Calla, and Peonia","Ideal for competition and home use, offering versatility",95,2026-01-23T05:56:51.052Z,false,"The bullets focus on the specific features of the breeches such as the double-lining to prevent rubbing, the colour options available, and their suitability for both competition and home use, which are the key differentiators mentioned in the description."
gid://shopify/Product/6952540176465,animo-neno-ladies-breeches,Animo Women's NENO Horse Riding Breeches,Dapple EQ,Breeches,Swarovski detailing adds a touch of elegance and sparkle,AGS knee patches for enhanced grip and stability in the saddle,Machine washable at 30°C for easy care and maintenance,95,2026-01-23T05:56:51.052Z,false,"The bullets highlight the unique Swarovski detailing, functional AGS knee patches, and practical care instructions, which are specific and differentiating features of the product."
gid://shopify/Product/6952540373073,animo-nircas-jean-breeches,Animo NIRCAS Jean Breeches,Dapple EQ,Breeches,Leather trim on back pockets for a stylish touch,Stretchy material ensures maximum comfort during rides,Exclusively available in Australia for a unique market fit,95,2026-01-23T05:56:51.052Z,false,"The bullets highlight the unique leather trim, comfort from stretchy material, and exclusivity in Australia, which are specific features that set this product apart."
gid://shopify/Product/6952540438609,animo-nivel-jeans,Animo NIVEL Jeans,Dapple EQ,Jeans,Stretch fabric ensures comfort and flexibility during rides,Durable material withstands daily wear and tear,Specifically designed for horse riding and casual wear,85,2026-01-23T05:56:51.052Z,false,"The bullets focus on the specific features of stretch and durability, which are key selling points for jeans designed for horse riding. The product's dual-purpose design for riding and casual wear is also highlighted, which differentiates it from standard jeans."
gid://shopify/Product/6952540471377,animo-nirce-trousers,Trousers From Animo NIRCE,Dapple EQ,Trousers,Technical stretch fabric for enhanced mobility and comfort,Available in classic Black and versatile Navy shades,Sizes 38-48 tailored for a perfect Australian fit,95,2026-01-23T05:56:51.052Z,false,"The bullets highlight the specific fabric feature, colour options, and size range, which are key differentiators for the product. These details are extracted directly from the description, focusing on measurable and specific aspects that enhance the trousers' appeal."
gid://shopify/Product/6952540667985,animo-sarto-wool-sweater,Animo SARTO Wool Sweater,Dapple EQ,Knitwear,Crafted from premium wool for superior warmth and comfort,"Available in sizes 40, 42, 44 tailored for a perfect fit","Exclusive to Australia, complements entire Animo range",90,2026-01-23T05:56:51.052Z,false,"The bullets highlight the wool material for warmth, specific sizes for fit, and its exclusive availability in Australia, which are key differentiators."
gid://shopify/Product/6952540766289,animo-rumor-mens-knit,Animo Rumor Mens Knit,Dapple EQ,Knitwear,Made in Italy for superior craftsmanship and style,Available in sizes 46-54 for a tailored fit,Versatile blu navy colour perfect for layering,85,2026-01-23T05:56:51.052Z,false,"The bullets focus on the unique aspects of the product: Italian manufacturing, size range, and versatile colour. These elements are specific and relevant to potential buyers, differentiating the product in the market."
